PostId,ClassType,NoOfLines,Similarity,CodeChar
51483382,111,10,70,368
19124964,111,10,70,501
21942650,111,10,70,393
14180416,112,19,94,792
28634634,112,19,94,701
17097806,113,14,71,745
5409453,113,14,71,347
17095687,114,14,70,299
39959296,114,14,70,149
32240553,114,14,70,295
29045090,114,14,70,97
24055272,114,14,70,318
36870710,114,14,70,667
45406151,114,14,70,511
1535076,114,14,70,236
14923328,115,21,100,589
14923701,115,21,100,665
16091704,116,10,70,604
23115472,116,10,70,525
23092178,116,10,70,525
33811007,116,10,70,766
30687922,116,10,70,503
39263037,116,10,70,574
6210301,116,10,70,542
30323141,116,10,70,492
34892319,116,10,70,533
40534399,116,10,70,927
38738289,116,10,70,574
39054226,116,10,70,744
21245457,116,10,70,536
33606431,116,10,70,729
47122611,116,10,70,564
47960778,116,10,70,692
43174004,116,10,70,727
16512302,116,10,70,476
10854148,116,10,70,455
39218327,116,10,70,525
35809176,116,10,70,515
35500343,116,10,70,520
38091002,116,10,70,479
27839921,116,10,70,785
37982732,116,10,70,518
35112428,116,10,70,540
52830491,116,10,70,686
20897456,116,10,70,560
29776075,116,10,70,437
28178046,116,10,70,448
23939800,116,10,70,1101
30485913,116,10,70,387
41641846,116,10,70,661
1855246,116,10,70,380
32508029,116,10,70,548
14895523,116,10,70,790
37911376,116,10,70,807
11371523,116,10,70,588
46636152,116,10,70,383
25775856,116,10,70,487
30876557,116,10,70,516
46276890,116,10,70,615
29801754,116,10,70,656
18490897,117,18,70,528
32614481,117,18,70,512
14457716,118,15,70,621
44178725,118,15,70,750
49934119,118,15,70,876
3112143,118,15,70,512
8863308,118,15,70,568
39820131,118,15,70,693
30686489,118,15,70,640
23435720,118,15,70,508
39410576,118,15,70,772
46172817,118,15,70,553
9542366,118,15,70,607
30616935,118,15,70,553
46041997,118,15,70,818
20117110,118,15,70,804
44211896,118,15,70,615
14237130,118,15,70,621
28067107,118,15,70,631
44211896,118,15,70,659
39742328,118,15,70,661
19446963,118,15,70,484
23435720,118,15,70,500
15635714,118,15,70,490
29292676,118,15,70,582
8863308,118,15,70,568
31860486,118,15,70,684
50198429,118,15,70,447
23480307,118,15,70,552
22334641,118,15,70,684
23164152,118,15,70,732
25841837,118,15,70,597
27870136,118,15,70,1136
22334641,118,15,70,504
9542366,118,15,70,430
9918732,118,15,70,456
27284228,118,15,70,478
43998333,118,15,70,417
7385189,118,15,70,428
9918732,118,15,70,450
48064471,118,15,70,375
48732866,118,15,70,460
25385058,118,15,70,430
30686489,118,15,70,536
35850934,118,15,70,389
48492197,118,15,70,460
21698695,118,15,70,1026
32250542,118,15,70,1141
39820131,118,15,70,1154
3448093,118,15,70,982
21698695,118,15,70,1002
35969781,118,15,70,589
40008734,118,15,70,489
30038312,118,15,70,347
23656982,118,15,70,430
14655689,119,24,70,829
15577589,119,24,70,889
3653968,119,24,70,1282
10294897,119,24,70,849
5524472,119,24,70,1128
14655689,120,20,70,753
3653968,120,20,70,1099
5524472,120,20,70,1067
15383678,121,11,72,201
11876972,121,11,72,365
15308326,122,12,83,505
5674414,122,12,83,448
20208195,123,12,91,458
20208195,123,12,91,440
16397525,124,12,75,707
33161051,124,12,75,344
7782362,124,12,75,463
16706716,125,19,80,301
3585073,125,19,80,201
15337884,126,21,95,601
15337884,126,21,95,848
15957583,127,14,92,530
15957583,127,14,92,483
15957583,127,14,92,479
15957583,127,14,92,484
19318075,128,14,92,324
35472233,128,14,92,468
16730372,129,10,70,222
3966930,129,10,70,306
16155079,130,14,70,478
28711850,130,14,70,463
11012669,130,14,70,464
4007963,130,14,70,743
9954759,130,14,70,929
48603647,130,14,70,744
6197081,130,14,70,481
12556054,130,14,70,667
9879201,130,14,70,589
3148708,130,14,70,1783
6840243,130,14,70,733
21210872,130,14,70,693
35308057,130,14,70,1230
30472118,130,14,70,3194
15650415,131,11,91,499
15650415,131,11,91,493
7707901,131,11,91,488
17101880,132,11,100,575
17353822,132,11,100,575
20239417,133,11,90,344
43720346,133,11,90,291
17190537,134,24,70,660
13805233,134,24,70,750
33474546,134,24,70,572
19076733,135,14,100,767
24472071,135,14,100,767
20816728,136,26,71,1037
20816728,136,26,71,1191
18266379,137,13,71,468
2128216,137,13,71,526
9898328,137,13,71,646
2221413,137,13,71,494
33576310,137,13,71,549
16992731,138,17,70,599
12541340,138,17,70,337
17596436,138,17,70,420
20340479,138,17,70,593
20340479,138,17,70,533
44474391,138,17,70,565
18676311,139,14,71,472
20634619,139,14,71,465
14297448,140,11,72,381
14302180,140,11,72,414
12252426,140,11,72,355
12233928,140,11,72,331
14640444,141,12,75,1154
39456192,141,12,75,884
23987944,141,12,75,1072
17694076,142,11,72,329
53652766,142,11,72,458
20369238,143,18,100,544
20369792,143,18,100,453
15984536,144,13,92,405
15994994,144,13,92,405
15677893,145,17,70,504
6112686,145,17,70,350
20234265,146,15,75,505
37342403,146,15,75,767
18641056,147,17,76,669
9776773,147,17,76,973
18641056,148,11,70,439
40616266,148,11,70,716
37951924,148,11,70,507
8315188,148,11,70,515
47633836,148,11,70,611
27787034,148,11,70,372
44207240,148,11,70,468
26367565,148,11,70,605
47633836,148,11,70,677
30344084,148,11,70,547
20792448,149,12,75,173
48220613,149,12,75,286
17143017,150,14,70,477
13175951,150,14,70,322
38751907,150,14,70,354
38646356,150,14,70,448
38751907,150,14,70,403
18678260,151,14,71,802
48985463,151,14,71,493
32322725,151,14,71,550
19893230,152,11,71,515
13680333,152,11,71,722
30006114,152,11,71,356
30006114,152,11,71,478
13590627,152,11,71,389
19893230,152,11,71,301
8394124,152,11,71,558
31438635,152,11,71,372
2932791,152,11,71,390
16683962,153,11,100,300
22544442,153,11,100,296
15865648,154,12,100,933
15865648,154,12,100,949
14696584,155,10,70,232
17066318,155,10,70,419
49969753,155,10,70,259
14189072,156,26,75,847
17814707,156,26,75,1493
22600402,156,26,75,872
53099722,156,26,75,863
14189072,157,20,76,755
7561031,157,20,76,604
22600402,157,20,76,780
53099722,157,20,76,771
15774276,158,13,92,194
15774276,158,13,92,194
15774276,159,12,91,176
15774276,159,12,91,173
15774276,159,12,91,175
15774276,159,12,91,172
19106079,160,26,96,999
19106079,160,26,96,1173
16800711,161,21,78,1007
32808700,161,21,78,650
20025881,162,31,93,1571
14422757,162,31,93,1540
20797051,163,29,100,757
22275916,163,29,100,833
5888176,163,29,100,764
19282815,164,11,90,705
19282815,164,11,90,795
15837262,165,10,70,310
23298046,165,10,70,276
15837262,165,10,70,318
15837262,166,10,70,300
53238038,166,10,70,345
53241785,166,10,70,328
20246590,167,15,70,776
32066939,167,15,70,818
31520421,167,15,70,1325
8141606,167,15,70,602
19243747,168,13,71,294
2292021,168,13,71,365
21818380,168,13,71,472
19792616,169,47,76,2156
20554762,169,47,76,1924
14944959,170,13,71,567
1096995,170,13,71,286
17377641,171,17,70,603
31487465,171,17,70,618
36222164,171,17,70,461
14977663,172,11,72,460
29290526,172,11,72,478
32251895,172,11,72,526
19657713,173,10,70,509
13274952,173,10,70,523
16637516,174,13,71,348
12578687,174,13,71,306
36435753,174,13,71,316
36540489,174,13,71,369
31804895,174,13,71,316
36540489,174,13,71,385
31804895,174,13,71,327
36435753,174,13,71,327
12578687,174,13,71,317
18022948,175,20,70,738
2128216,175,20,70,822
18789776,176,10,70,305
2508704,176,10,70,277
15337884,177,10,70,329
15117643,177,10,70,431
19577002,178,22,86,1169
19577002,178,22,86,1180
17533451,179,45,80,1808
7831782,179,45,80,2055
20710946,180,11,72,199
23366401,180,11,72,253
20638708,181,11,72,243
31056396,181,11,72,315
20056429,182,15,100,606
20033051,182,15,100,606
16082896,183,10,80,597
16718234,183,10,80,691
19920119,183,10,80,633
22105132,183,10,80,570
16147822,184,42,88,2030
16147822,184,42,88,2046
18513919,185,10,80,570
18513919,185,10,80,582
15414974,186,15,75,605
15414974,186,15,75,410
17145740,187,13,84,475
17145740,187,13,84,479
17145740,187,13,84,480
19673433,188,10,70,230
19673433,188,10,70,227
20366991,189,11,70,675
38286956,189,11,70,750
6725892,189,11,70,975
31395840,189,11,70,813
39224484,189,11,70,686
20961689,189,11,70,737
42193584,189,11,70,613
31904019,189,11,70,607
22059825,189,11,70,648
16352009,189,11,70,661
25019322,189,11,70,643
31898663,189,11,70,721
26945004,189,11,70,627
35893873,189,11,70,623
28258842,189,11,70,769
31984755,189,11,70,619
50578923,189,11,70,777
42050789,189,11,70,762
14500679,189,11,70,638
53420913,189,11,70,685
14913268,189,11,70,677
14080117,189,11,70,613
23939800,189,11,70,553
30632900,189,11,70,993
36644764,189,11,70,1008
41078503,189,11,70,617
12872663,189,11,70,634
15983511,190,13,71,469
15983511,190,13,71,359
19232790,191,14,71,582
10382555,191,14,71,273
15948853,192,12,100,412
8444239,192,12,100,336
19864848,193,10,100,177
20127349,193,10,100,182
19756451,193,10,100,181
20535721,194,10,100,252
20535721,194,10,100,252
16554783,195,13,92,320
10034670,195,13,92,405
2798905,195,13,92,383
16765170,196,20,70,474
6596421,196,20,70,593
13505525,196,20,70,459
32796097,196,20,70,546
46315657,196,20,70,609
22593441,196,20,70,459
19261190,196,20,70,485
19463475,196,20,70,474
13505525,196,20,70,626
49908866,196,20,70,546
17235212,197,16,70,403
25272994,197,16,70,361
749641,197,16,70,379
1562705,197,16,70,379
22659193,197,16,70,350
42012658,197,16,70,411
9382015,197,16,70,403
12450547,197,16,70,495
2270930,197,16,70,379
10594714,197,16,70,403
13562600,197,16,70,352
3455312,197,16,70,379
46290892,197,16,70,518
16291449,197,16,70,403
17740694,198,10,70,336
578305,198,10,70,374
20141886,199,10,70,525
22798345,199,10,70,370
3930808,199,10,70,170
19320580,200,15,100,609
19328095,200,15,100,609
15987703,201,21,90,701
31740380,201,21,90,690
15002579,202,15,100,870
10091667,202,15,100,802
16526548,203,15,80,390
16526548,203,15,80,422
19778656,204,16,70,671
27711223,204,16,70,670
15857984,205,14,71,364
19116310,205,14,71,459
19116310,205,14,71,429
18633281,206,29,93,1706
18633281,206,29,93,1647
19871536,207,11,72,264
25095405,207,11,72,381
35102775,207,11,72,260
27063294,207,11,72,454
16023836,208,12,76,630
21551694,208,12,76,593
16081516,209,10,70,223
27413678,209,10,70,212
10783537,209,10,70,300
11121525,209,10,70,397
53470042,209,10,70,447
9362642,209,10,70,218
22058272,209,10,70,222
41602613,209,10,70,320
36582958,209,10,70,388
29333430,209,10,70,263
9628462,209,10,70,371
2447942,209,10,70,233
27214836,209,10,70,312
4861488,209,10,70,322
31665644,209,10,70,205
23276256,209,10,70,179
6039994,209,10,70,362
3430990,209,10,70,334
22541952,209,10,70,275
15229362,210,14,86,523
23527711,210,14,86,480
23211800,210,14,86,414
21220993,210,14,86,414
44184361,210,14,86,623
15229362,211,15,75,685
23211800,211,15,75,554
21220993,211,15,75,554
23735935,211,15,75,378
9231598,211,15,75,457
14595897,212,17,82,576
14595897,212,17,82,612
14137314,213,46,80,1720
13266542,213,46,80,2024
15671992,214,20,70,801
23507422,214,20,70,614
14422757,214,20,70,662
21817925,214,20,70,759
34202253,214,20,70,917
14898497,215,21,95,875
14898497,215,21,95,875
14944164,216,14,100,463
20610730,216,14,100,514
18039888,217,11,100,475
8135435,217,11,100,449
18039888,218,18,73,479
8135435,218,18,73,449
18526608,218,18,73,394
21593184,218,18,73,316
18039888,219,17,88,687
8135435,219,17,88,678
15787086,220,11,72,497
25192472,220,11,72,431
16323839,221,10,70,347
6833081,221,10,70,333
20169582,222,13,71,395
17645613,222,13,71,424
8288869,222,13,71,361
5638988,222,13,71,321
13434558,222,13,71,533
21712310,222,13,71,481
7211775,222,13,71,389
5136859,222,13,71,396
40523612,222,13,71,384
2018102,222,13,71,391
2023579,222,13,71,391
8368078,222,13,71,447
27637623,222,13,71,289
34781229,222,13,71,275
40308932,222,13,71,452
3033331,222,13,71,269
14786244,223,18,84,523
9957433,223,18,84,688
18344984,224,23,100,596
18521661,224,23,100,692
20362522,225,13,92,701
19530806,225,13,92,708
16913655,226,26,71,543
13389350,226,26,71,814
18287379,227,15,87,847
18287379,227,15,87,697
17460135,228,17,94,557
17436106,228,17,94,652
15233858,229,15,100,608
15237192,229,15,100,608
14168104,230,11,72,390
5812085,230,11,72,418
16935485,231,15,77,724
16935485,231,15,77,737
30082210,231,15,77,356
30082210,231,15,77,365
45881463,231,15,77,356
15649228,232,21,90,770
26955310,232,21,90,653
15649228,233,13,78,539
26955310,233,13,78,367
15197572,234,50,88,1720
6849151,234,50,88,1913
15197572,235,18,78,594
15199490,235,18,78,878
15197572,236,21,100,503
6849151,236,21,100,511
14921303,237,15,75,844
46330187,237,15,75,571
41574706,237,15,75,705
14464646,238,15,100,215
14464646,238,15,100,216
19748087,239,16,77,545
10959089,239,16,77,500
11258177,239,16,77,526
11050793,239,16,77,674
15800249,240,14,86,385
15800249,240,14,86,465
15577589,241,20,70,792
51261996,241,20,70,593
17620752,242,11,100,393
30323141,242,11,100,353
17620752,243,12,100,609
30323141,243,12,100,567
14944164,244,17,77,541
37865575,244,17,77,741
20795326,245,25,96,1131
36754157,245,25,96,1034
18700205,246,10,70,288
27461640,246,10,70,355
5106197,246,10,70,259
13664412,246,10,70,359
31319203,246,10,70,336
23377809,246,10,70,327
27361894,246,10,70,513
7300494,246,10,70,416
22360974,246,10,70,440
11756638,246,10,70,538
33499867,246,10,70,489
2397714,246,10,70,317
18700205,247,11,75,358
27461640,247,11,75,315
13664412,247,11,75,435
31319203,247,11,75,426
19757076,248,14,85,655
31625301,248,14,85,691
17535783,249,19,71,1128
12715432,249,19,71,613
18389971,250,18,72,571
32450137,250,18,72,416
24807952,250,18,72,505
16120605,251,11,72,300
22730006,251,11,72,439
3862044,251,11,72,375
33871935,251,11,72,363
37100100,251,11,72,270
28436239,251,11,72,393
30483255,251,11,72,410
24016094,251,11,72,415
12514042,251,11,72,398
12795234,251,11,72,688
14362972,252,10,70,379
8252368,252,10,70,267
17034661,253,17,70,440
34503883,253,17,70,774
15097461,254,11,72,361
24543594,254,11,72,421
15097461,254,11,72,459
14880847,255,10,70,390
48787203,255,10,70,793
11766282,255,10,70,470
40079374,255,10,70,539
15605038,255,10,70,410
52792518,255,10,70,482
17655264,256,14,85,484
35173360,256,14,85,522
17655264,257,18,77,971
35173360,257,18,77,1199
16679408,258,13,100,794
14667560,258,13,100,608
16679408,259,15,73,860
12452663,259,15,73,662
14667560,259,15,73,830
14116360,260,18,72,948
3604419,260,18,72,876
15195375,261,17,100,605
26639667,261,17,100,548
19673915,262,16,87,556
38019239,262,16,87,573
28055429,262,16,87,626
16091187,263,10,70,423
16091187,263,10,70,321
16091187,263,10,70,427
16091187,263,10,70,423
16091187,263,10,70,423
16091187,263,10,70,423
16091187,264,13,84,464
16091187,264,13,84,355
16598968,265,11,72,330
22733401,265,11,72,340
16598968,265,11,72,320
16551380,266,10,70,398
12327467,266,10,70,274
21048126,266,10,70,376
19400582,267,11,72,348
36047276,267,11,72,366
45875757,267,11,72,397
31137242,267,11,72,463
14419294,267,11,72,263
36047276,267,11,72,438
29458676,267,11,72,374
45515671,267,11,72,394
21986694,267,11,72,344
20773249,268,12,75,422
26446808,268,12,75,525
18782937,269,11,72,651
9045415,269,11,72,355
18685561,270,10,70,484
28222446,270,10,70,525
39817383,270,10,70,575
44969803,270,10,70,520
45651435,270,10,70,479
48661081,270,10,70,461
38732551,270,10,70,498
15825230,271,14,71,605
44036923,271,14,71,370
6163606,271,14,71,414
12235721,271,14,71,647
14024539,271,14,71,368
27596835,271,14,71,596
18112124,272,14,71,384
39781903,272,14,71,360
35167531,272,14,71,352
39781903,272,14,71,396
18024361,273,14,70,606
40762917,273,14,70,796
38417327,273,14,70,660
12743215,273,14,70,794
9149009,273,14,70,750
15371746,274,16,100,811
15371746,274,16,100,811
15621313,275,10,100,258
15621313,275,10,100,264
15621313,276,11,90,343
15621313,276,11,90,322
19124964,277,13,71,825
35905286,277,13,71,304
20457137,278,13,92,814
32298326,278,13,92,342
15951935,279,10,70,319
15951935,279,10,70,417
24153495,279,10,70,466
17004391,280,13,71,419
28188851,280,13,71,459
17498656,281,11,72,359
33399948,281,11,72,258
17498656,282,12,75,246
17498656,282,12,75,255
17498656,283,12,100,224
17498656,283,12,100,236
17642755,284,18,72,394
17642755,284,18,72,458
15540684,285,13,71,939
10767113,285,13,71,706
8323260,285,13,71,842
10201201,285,13,71,591
9009030,285,13,71,772
18623123,286,10,70,209
31798298,286,10,70,350
949264,286,10,70,600
49864197,286,10,70,174
13903439,286,10,70,414
11121525,286,10,70,360
24506102,286,10,70,194
40875655,286,10,70,405
11121525,286,10,70,426
19413711,287,22,79,950
26403901,287,22,79,1194
24936986,287,22,79,874
19972907,288,27,92,1033
34732411,288,27,92,741
21517681,288,27,92,1033
18049370,289,14,80,434
7191450,289,14,80,340
35235022,289,14,80,378
7116677,289,14,80,397
15841644,290,19,75,808
15841644,290,19,75,678
20577782,291,11,76,562
20577782,291,11,76,439
4654351,291,11,76,408
2232095,291,11,76,431
8072261,291,11,76,349
15054085,292,14,71,426
30716958,292,14,71,618
31370842,292,14,71,563
14610522,293,16,76,484
14610522,293,16,76,562
14610522,293,16,76,535
14610522,293,16,76,593
14610522,293,16,76,513
18814025,294,23,100,789
18814025,294,23,100,702
17249187,295,14,78,261
17249187,295,14,78,234
14799200,296,13,71,650
14799200,296,13,71,513
14506672,297,13,92,715
29670903,297,13,92,717
29918632,297,13,92,820
29780833,297,13,92,659
18696943,298,11,72,425
42589546,298,11,72,333
6263141,298,11,72,328
51833423,298,11,72,451
19649807,299,18,72,496
12629895,299,18,72,451
20748356,300,13,76,238
20748356,300,13,76,286
20748356,301,14,100,381
20748356,301,14,100,381
15182546,302,11,76,282
15182546,302,11,76,412
15182546,302,11,76,282
20741022,303,11,81,660
21340947,303,11,81,361
17119203,304,11,100,265
17119203,304,11,100,265
14410044,305,15,100,537
14410044,305,15,100,542
25945906,306,15,73,863
36355809,306,15,73,700
32605774,306,15,73,770
34887343,306,15,73,968
26341679,307,14,73,744
25602465,307,14,73,598
22725499,308,15,93,595
22725499,308,15,93,603
22725499,309,10,70,818
22725499,309,10,70,818
11601538,309,10,70,363
26734214,310,16,75,393
26734214,310,16,75,470
25572146,311,14,78,504
40137882,311,14,78,306
27468422,312,13,92,727
27468422,312,13,92,666
27318486,313,10,100,348
9761843,313,10,100,379
25985525,314,16,100,769
26028122,314,16,100,769
25985525,315,24,95,1447
26028122,315,24,95,1561
21733946,316,13,92,771
23467112,316,13,92,847
26336495,317,13,100,692
43327478,317,13,100,695
27278314,318,43,71,1720
27278314,318,43,71,2159
27099912,319,25,81,691
27099912,319,25,81,577
26272406,320,11,72,491
38730823,320,11,72,532
25734643,321,12,83,209
25734643,321,12,83,205
27291649,322,12,91,303
13368878,322,12,91,260
3996137,322,12,91,371
27408509,323,21,100,398
27432041,323,21,100,398
26607077,324,11,72,342
26607077,324,11,72,354
27376506,325,10,70,461
32267082,325,10,70,461
26938210,326,11,81,311
26938210,326,11,81,409
21132508,327,12,75,474
5752025,327,12,75,465
24684333,328,40,78,1864
11461304,328,40,78,1525
26322455,329,16,82,460
26303081,329,16,82,510
26744764,330,11,81,438
26744764,330,11,81,326
21210872,331,11,90,563
21210872,331,11,90,499
21210872,331,11,90,535
24098977,332,16,70,547
51943125,332,16,70,385
44613762,332,16,70,423
26638038,333,15,80,414
26638038,333,15,80,449
21612969,334,13,78,607
21612969,334,13,78,668
21022598,335,11,72,419
23201053,335,11,72,433
21356775,336,10,72,833
37498024,336,10,72,877
32917184,336,10,72,867
32550131,336,10,72,632
23572401,336,10,72,857
22729725,336,10,72,876
31288368,336,10,72,948
23570014,336,10,72,1151
22872133,337,10,90,356
38947461,337,10,90,375
24347872,338,17,73,574
24347872,338,17,73,665
27393159,339,14,80,460
27393159,339,14,80,448
21963356,340,16,76,693
22446731,340,16,76,1039
25273634,341,14,71,353
13718548,341,14,71,445
20896930,342,30,78,1441
29581331,342,30,78,1567
29581331,342,30,78,1949
26084158,343,10,70,181
44103091,343,10,70,342
26391048,344,15,93,529
26391048,344,15,93,539
25498542,345,13,71,522
36704207,345,13,71,614
31044589,345,13,71,605
53100013,345,13,71,532
30023300,345,13,71,567
22584807,346,17,88,651
22584807,346,17,88,572
23202990,347,12,75,316
11960693,347,12,75,332
25892364,348,14,78,508
25892364,348,14,78,488
21207638,349,12,91,391
21526132,349,12,91,355
25749881,350,10,80,424
25749881,350,10,80,392
22914536,351,12,76,900
22914536,351,12,76,1143
25949977,352,10,70,460
44352655,352,10,70,220
22468027,352,10,70,194
22468027,352,10,70,239
21602753,353,17,71,630
21602753,353,17,71,452
36332911,353,17,71,680
21602753,354,11,72,372
36332911,354,11,72,605
24845587,355,26,78,579
24845587,355,26,78,555
24845587,356,13,92,287
24845587,356,13,92,316
24266681,357,11,90,322
24266681,357,11,90,334
24266681,357,11,90,328
22215797,358,21,80,498
37246749,358,21,80,487
12906700,358,21,80,494
21617469,359,18,73,509
21567437,359,18,73,537
21562638,359,18,73,510
21565810,359,18,73,604
21994283,360,37,71,1733
53957143,360,37,71,2157
41483173,360,37,71,1540
24354743,361,10,70,382
24354743,361,10,70,426
34947240,361,10,70,531
24357287,361,10,70,632
26051331,361,10,70,348
30248354,361,10,70,485
13201342,361,10,70,215
28791159,361,10,70,232
32792687,361,10,70,628
35342428,361,10,70,283
52896104,361,10,70,209
26789009,361,10,70,224
21787249,362,10,70,312
47230738,362,10,70,324
24467457,363,14,85,427
24469459,363,14,85,414
22861975,364,13,84,397
22861975,364,13,84,504
24815875,365,14,86,358
29019388,365,14,86,409
27315461,366,12,75,1086
41621542,366,12,75,443
24080047,367,14,100,575
24080047,367,14,100,575
21958377,368,20,75,829
50846669,368,20,75,637
22619740,369,13,76,449
3966930,369,13,76,376
25627273,370,19,80,506
25627273,370,19,80,621
21517681,371,13,71,442
35805038,371,13,71,538
35805038,371,13,71,642
21354611,372,14,71,214
8260943,372,14,71,618
8260943,372,14,71,567
8260943,372,14,71,752
25897486,373,13,70,1073
31341264,373,13,70,855
40739070,373,13,70,937
31341264,373,13,70,887
28757596,373,13,70,985
32199650,373,13,70,1217
51082933,373,13,70,898
49659549,373,13,70,959
23226116,374,24,80,791
28934777,374,24,80,1310
21893813,375,11,90,483
21898029,375,11,90,554
21648489,376,14,85,671
21648489,376,14,85,798
21648489,376,14,85,796
26894869,377,11,90,422
26894869,377,11,90,420
23599606,378,20,71,452
23667478,378,20,71,436
23667478,378,20,71,482
27638593,378,20,71,360
22416461,379,10,70,636
34846717,379,10,70,540
39229458,379,10,70,505
41951141,379,10,70,518
21324764,380,11,72,379
21242812,380,11,72,297
26752334,381,12,100,469
32249993,381,12,100,514
26752334,382,15,93,624
10702565,382,15,93,483
27312897,383,22,72,848
43323636,383,22,72,908
24653158,384,11,83,357
24653158,384,11,83,378
24653158,384,11,83,456
26311978,385,10,80,233
38643496,385,10,80,199
26999888,386,11,100,449
26999888,386,11,100,442
26999888,386,11,100,453
25738786,387,53,79,3176
33495601,387,53,79,2957
21147368,388,11,81,460
38493892,388,11,81,364
24354743,389,20,72,562
24357287,389,20,72,921
22382341,390,17,77,630
22382341,390,17,77,818
22854384,391,10,70,410
28409089,391,10,70,487
39420496,391,10,70,375
22677989,392,11,75,574
24751041,392,11,75,535
38101533,392,11,75,492
42604504,392,11,75,517
21242812,393,13,100,370
25698072,393,13,100,370
22096083,394,19,100,635
22096083,394,19,100,654
27069097,395,11,71,365
24266681,395,11,71,365
3918720,395,11,71,382
24078814,396,15,73,303
9495680,396,15,73,455
24179643,397,21,70,793
24179643,397,21,70,1163
22652044,398,16,75,513
35855979,398,16,75,303
25153419,399,14,73,432
25153419,399,14,73,280
21186550,400,18,94,624
13760245,400,18,94,653
26520608,401,13,84,419
52147674,401,13,84,484
52138434,401,13,84,655
22524810,402,18,72,1151
25854718,402,18,72,811
26923348,403,42,90,1142
26923348,403,42,90,1541
26516606,404,11,81,320
26516606,404,11,81,281
26516606,404,11,81,320
26516606,404,11,81,281
23670295,405,17,83,861
23675508,405,17,83,871
21263022,406,14,73,325
35935379,406,14,73,288
23460875,407,15,73,246
28345238,407,15,73,431
21135870,408,13,71,291
39929963,408,13,71,386
39929963,408,13,71,342
2092050,408,13,71,365
39300151,408,13,71,251
4744085,408,13,71,380
10996669,408,13,71,385
8120143,408,13,71,347
25427716,408,13,71,390
22885891,409,14,85,491
22885891,409,14,85,519
22887710,410,12,100,360
50287089,410,12,100,400
26679641,411,11,72,432
36756881,411,11,72,260
23544726,412,15,86,388
5851469,412,15,86,423
23589396,413,23,95,828
23589396,413,23,95,879
23999334,414,14,70,1282
32843421,414,14,70,707
36101895,414,14,70,791
22304836,415,11,72,307
48446174,415,11,72,560
27547483,416,13,100,500
32105513,416,13,100,501
22496899,417,14,71,346
3940194,417,14,71,605
21072118,418,14,71,374
7442310,418,14,71,334
28830445,418,14,71,300
23207440,419,16,100,371
23206807,419,16,100,371
26531134,420,20,71,1024
26531134,420,20,71,1054
24038723,421,10,70,688
24038723,421,10,70,721
24038723,422,11,100,491
24038723,422,11,100,477
24844559,423,20,75,811
24844559,423,20,75,531
22795604,424,12,75,244
22795604,424,12,75,256
25905132,425,13,84,674
25905132,425,13,84,785
25720788,426,19,70,827
31840180,426,19,70,1038
44785423,426,19,70,1068
50760506,426,19,70,983
24979610,426,19,70,1258
34536694,426,19,70,1318
26593131,427,11,100,382
21802318,427,11,100,382
23305669,428,15,73,296
28157016,428,15,73,365
22295329,429,13,78,682
12895822,429,13,78,802
23691868,429,13,78,682
21588060,430,13,76,426
13318574,430,13,76,384
27475048,430,13,76,412
23911018,431,13,100,414
4899613,431,13,100,412
26723764,432,22,90,909
26731091,432,22,90,916
26723764,433,76,84,3519
26731091,433,76,84,3018
24222385,434,10,70,356
28871709,434,10,70,362
23923592,435,10,80,133
23923592,435,10,80,143
20951825,436,13,76,525
39912367,436,13,76,458
22422806,437,27,73,1745
22422806,437,27,73,2102
24746354,438,11,100,350
24746354,438,11,100,350
26447608,439,10,100,366
21362605,439,10,100,366
21760328,440,20,71,492
43675749,440,20,71,655
33292530,440,20,71,405
22099650,441,34,100,1855
27302875,441,34,100,1855
35919713,441,34,100,1719
22378649,442,11,90,411
10303368,442,11,90,321
24066444,443,28,71,774
24467612,443,28,71,1918
22299077,444,11,72,419
3627118,444,11,72,473
25741323,445,12,75,314
41247668,445,12,75,293
25741323,445,12,75,312
24360417,446,13,84,447
33053295,446,13,84,486
24360417,447,13,100,377
33053295,447,13,100,497
21915595,448,15,75,478
48600091,448,15,75,831
23437406,449,10,70,219
23437406,449,10,70,200
32770506,449,10,70,220
2897506,449,10,70,181
45018360,449,10,70,153
21565810,450,32,100,726
21567437,450,32,100,729
24599518,451,14,71,503
37831883,451,14,71,649
23313974,452,12,83,501
23313974,452,12,83,511
21887122,453,42,88,1440
43541473,453,42,88,1801
24081869,453,42,88,1780
21289892,454,16,87,795
37248233,454,16,87,845
21289892,455,10,70,491
41249079,455,10,70,479
28822229,455,10,70,471
26723764,456,24,95,787
26723764,456,24,95,688
27492990,457,10,100,271
27492990,457,10,100,271
26619025,458,19,94,851
26619025,458,19,94,807
27182157,459,14,92,357
27182157,459,14,92,341
22845412,460,16,87,884
22845412,460,16,87,957
21341971,461,19,84,471
27304602,461,19,84,493
22794326,462,10,90,250
23226116,462,10,90,214
22020887,463,10,70,220
9560475,463,10,70,235
44182596,463,10,70,501
22800817,464,21,82,1010
22976560,464,21,82,698
26831758,465,11,83,430
8322272,465,11,83,322
26831758,466,10,70,517
53295480,466,10,70,461
8787910,466,10,70,405
25095405,466,10,70,425
45498370,466,10,70,612
23314412,466,10,70,574
34794995,466,10,70,755
38743128,466,10,70,528
26619025,467,12,75,383
40832342,467,12,75,355
22821056,468,18,100,730
